timestamp,ip,path,method,status_code,user_agent,response_size,analysis_timestamp,suspicious,reasons,risk_level
2026-01-03 16:43:01.748914,192.168.137.76,/api/users'; DROP TABLE users;--,DELETE,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,20936,2025-12-28T14:01:24.595718,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 500']",high
2026-01-03 16:44:01.748914,192.168.125.38,/api/users?id=1' OR '1'='1,POST,403,nmap scripting engine,21598,2025-12-28T14:01:24.629206,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403', 'Suspicious user agent: nmap']",high
2026-01-03 16:48:01.748914,192.168.83.117,/api/exec?cmd=whoami,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,1588,2025-12-28T14:01:24.638768,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 404']",high
2026-01-03 16:49:01.748914,192.168.129.44,/api/users,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,41952,2025-12-28T14:01:24.640199,True,['Unusual HTTP method: PUT'],low
2026-01-03 16:52:01.748914,192.168.191.78,/ping?host=127.0.0.1|ls,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,24135,2025-12-28T14:01:24.643678,True,"[""Command Injection: '|' detected in path"", 'Error status code: 400']",high
2026-01-03 16:55:01.748914,192.168.214.117,/.env,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,46563,2025-12-28T14:01:24.661876,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 403']",medium
2026-01-03 17:02:01.748914,192.168.238.124,/config.php,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,49665,2025-12-28T14:01:24.671602,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 403']",medium
2026-01-03 17:07:01.748914,192.168.135.199,/home,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,28347,2025-12-28T14:01:24.676234,True,['Unusual HTTP method: PUT'],low
2026-01-03 17:09:01.748914,192.168.59.252,/search?q=<script>alert('XSS')</script>,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,7277,2025-12-28T14:01:24.677675,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 403']",high
2026-01-03 17:14:01.748914,192.168.122.181,/admin/users,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,15683,2025-12-28T14:01:24.680591,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 400']",medium
2026-01-03 17:17:01.748914,192.168.22.221,/dashboard,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,32930,2025-12-28T14:01:24.684490,True,['Unusual HTTP method: PUT'],low
2026-01-03 17:22:01.748914,192.168.132.23,/contact,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,36116,2025-12-28T14:01:24.689692,True,['Unusual HTTP method: PUT'],low
2026-01-03 17:24:01.748914,192.168.141.28,/api/users?id=1' UNION SELECT * FROM users--,GET,400,nikto/2.1.6,14234,2025-12-28T14:01:24.691797,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 400', 'Suspicious user agent: nikto']",high
2026-01-03 17:26:01.748914,192.168.228.207,/search?q=products,DELETE,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,13817,2025-12-28T14:01:24.693985,True,['Unusual HTTP method: DELETE'],low
2026-01-03 17:28:01.748914,192.168.105.120,/search?q=<img src=x onerror=alert(1)>,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,26734,2025-12-28T14:01:24.704736,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 400']",medium
2026-01-03 17:29:01.748914,192.168.250.152,/config.php,GET,400,sqlmap/1.0,40169,2025-12-28T14:01:24.705513,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 400', 'Suspicious user agent: sqlmap']",medium
2026-01-03 17:31:01.748914,192.168.233.212,/settings,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,14998,2025-12-28T14:01:24.706762,True,['Unusual HTTP method: PUT'],low
2026-01-03 17:37:01.748914,192.168.196.15,/config.php,GET,404,python-requests/2.25,34535,2025-12-28T14:01:24.709852,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 404']",medium
2026-01-03 17:38:01.748914,192.168.82.143,/dashboard,DELETE,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,44231,2025-12-28T14:01:24.710411,True,['Unusual HTTP method: DELETE'],low
2026-01-03 17:41:01.748914,192.168.1.202,/api/products,DELETE,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,33677,2025-12-28T14:01:24.711898,True,['Unusual HTTP method: DELETE'],low
2026-01-03 17:46:01.748914,192.168.136.192,/api/users?id=1' UNION SELECT * FROM users--,POST,404,python-requests/2.25,6820,2025-12-28T14:01:24.714356,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 404']",high
2026-01-03 17:49:01.748914,192.168.142.52,/admin/config,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,12094,2025-12-28T14:01:24.718182,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 403']",medium
2026-01-03 17:52:01.748914,192.168.144.172,/upload/shell.php,POST,400,python-requests/2.25,49981,2025-12-28T14:01:24.719927,True,['Error status code: 400'],low
2026-01-03 17:54:01.748914,192.168.193.251,/search?q=<script>alert('XSS')</script>,DELETE,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,46667,2025-12-28T14:01:24.721036,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 403']",high
2026-01-03 17:57:01.748914,192.168.192.125,/dashboard,DELETE,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,45953,2025-12-28T14:01:24.722725,True,['Unusual HTTP method: DELETE'],low
2026-01-03 18:05:01.748914,192.168.85.68,/admin/config,POST,404,nikto/2.1.6,28884,2025-12-28T14:01:24.727685,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 404', 'Suspicious user agent: nikto']",medium
2026-01-03 18:19:01.748914,192.168.74.129,/config.php,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,19672,2025-12-28T14:01:24.740859,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 404']",medium
2026-01-03 18:21:01.748914,192.168.217.228,/api/users,DELETE,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,24237,2025-12-28T14:01:24.742779,True,['Unusual HTTP method: DELETE'],low
2026-01-03 18:25:01.748914,192.168.31.2,/api/products,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,49475,2025-12-28T14:01:24.746095,True,['Unusual HTTP method: PUT'],low
2026-01-03 18:26:01.748914,192.168.38.213,/search?q=products,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,46617,2025-12-28T14:01:24.746866,True,['Unusual HTTP method: DELETE'],low
2026-01-03 18:28:01.748914,192.168.27.163,/.env,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,15179,2025-12-28T14:01:24.749104,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 404']",medium
2026-01-03 18:30:01.748914,192.168.120.206,/files/../../../etc/shadow,DELETE,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,49894,2025-12-28T14:01:24.751593,True,"[""Path Traversal: '../' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 400']",medium
2026-01-03 18:33:01.748914,192.168.213.141,/api/users?id=1' UNION SELECT * FROM users--,POST,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,45289,2025-12-28T14:01:24.754655,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 404']",high
2026-01-03 18:47:01.748914,192.168.23.5,/search?q=<img src=x onerror=alert(1)>,GET,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,35256,2025-12-28T14:01:24.771285,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 403']",medium
2026-01-03 18:50:01.748914,192.168.222.225,/api/exec?cmd=whoami,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,8687,2025-12-28T14:01:24.773303,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 404']",high
2026-01-03 18:51:01.748914,192.168.44.71,/api/users?id=1' OR '1'='1,POST,500,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,49955,2025-12-28T14:01:24.774445,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 500']",high
2026-01-03 18:52:01.748914,192.168.228.250,/api/users?id=1' UNION SELECT * FROM users--,GET,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,48110,2025-12-28T14:01:24.775569,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403']",high
2026-01-03 18:54:01.748914,192.168.34.208,/search?q=<script>alert('XSS')</script>,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,2058,2025-12-28T14:01:24.777255,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 400']",high
2026-01-03 19:08:01.748914,192.168.102.22,/api/exec?cmd=whoami,GET,400,nmap scripting engine,1656,2025-12-28T14:01:24.795738,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 400', 'Suspicious user agent: nmap']",high
2026-01-03 19:09:01.748914,192.168.69.1,/admin/config,GET,403,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,32521,2025-12-28T14:01:24.797048,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 403']",medium
2026-01-03 19:10:01.748914,192.168.213.116,/api/products,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,3052,2025-12-28T14:01:24.798640,True,['Unusual HTTP method: PUT'],low
2026-01-03 19:11:01.748914,192.168.244.44,/api/users'; DROP TABLE users;--,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,1702,2025-12-28T14:01:24.802164,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 404']",high
2026-01-03 19:13:01.748914,192.168.103.36,/.env,PUT,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,46389,2025-12-28T14:01:24.807457,True,"[""Admin Access: '/.env' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 403']",medium
2026-01-03 19:18:01.748914,192.168.161.164,/dashboard,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,38600,2025-12-28T14:01:24.815344,True,['Error status code: 400'],low
2026-01-03 19:20:01.748914,192.168.123.147,/config.php,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,49673,2025-12-28T14:01:24.820637,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 400']",medium
2026-01-03 19:23:01.748914,192.168.82.84,/search?q=<img src=x onerror=alert(1)>,GET,403,masscan/1.0,44866,2025-12-28T14:01:24.824881,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 403', 'Suspicious user agent: masscan']",medium
2026-01-03 19:24:01.748914,192.168.190.178,/config.php,POST,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,42638,2025-12-28T14:01:24.826192,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 400']",medium
2026-01-03 19:25:01.748914,192.168.222.124,/about,PUT,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,9387,2025-12-28T14:01:24.827567,True,['Unusual HTTP method: PUT'],low
2026-01-03 19:26:01.748914,192.168.62.142,/api/users?id=1' UNION SELECT * FROM users--,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,38158,2025-12-28T14:01:24.828933,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 404']",high
2026-01-03 19:27:01.748914,192.168.246.49,/api/products,DELETE,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,25190,2025-12-28T14:01:24.830368,True,['Unusual HTTP method: DELETE'],low
2026-01-03 19:29:01.748914,192.168.158.190,/ping?host=127.0.0.1|ls,GET,500,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,15506,2025-12-28T14:01:24.835084,True,"[""Command Injection: '|' detected in path"", 'Error status code: 500']",high
2026-01-03 19:35:01.748914,192.168.201.118,/about,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,16720,2025-12-28T14:01:24.843134,True,['Unusual HTTP method: PUT'],low
2026-01-03 19:40:01.748914,192.168.147.108,/admin/users,GET,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,38807,2025-12-28T14:01:24.850147,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 500']",medium
2026-01-03 19:45:01.748914,192.168.227.120,/files/../../etc/passwd,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,30877,2025-12-28T14:01:24.855804,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 403']",medium
2026-01-03 19:48:01.748914,192.168.25.15,/api/exec?cmd=whoami,POST,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,11650,2025-12-28T14:01:24.858441,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 404']",high
2026-01-03 19:49:01.748914,192.168.29.169,/search?q=<img src=x onerror=alert(1)>,POST,500,python-requests/2.25,46580,2025-12-28T14:01:24.859286,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 500']",medium
2026-01-03 19:51:01.748914,192.168.212.161,/search?q=<script>alert('XSS')</script>,DELETE,403,nmap scripting engine,17125,2025-12-28T14:01:24.860886,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 403', 'Suspicious user agent: nmap']",high
2026-01-03 19:57:01.748914,192.168.72.116,/admin/users,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,11413,2025-12-28T14:01:24.866206,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 403']",medium
2026-01-03 19:58:01.748914,192.168.102.82,/dashboard,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,18357,2025-12-28T14:01:24.866945,True,['Unusual HTTP method: DELETE'],low
2026-01-03 19:59:01.748914,192.168.166.109,/settings,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,3347,2025-12-28T14:01:24.867614,True,['Unusual HTTP method: PUT'],low
2026-01-03 20:03:01.748914,192.168.105.24,/api/users?id=1' UNION SELECT * FROM users--,DELETE,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,39583,2025-12-28T14:01:24.869688,True,"[""Sql Injection: ''' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 403']",high
2026-01-03 20:04:01.748914,192.168.206.159,/ping?host=127.0.0.1|ls,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,5354,2025-12-28T14:01:24.870168,True,"[""Command Injection: '|' detected in path"", 'Error status code: 400']",high
2026-01-03 20:16:01.748914,192.168.71.9,/ping?host=127.0.0.1|ls,GET,400,nmap scripting engine,10054,2025-12-28T14:01:24.875822,True,"[""Command Injection: '|' detected in path"", 'Error status code: 400', 'Suspicious user agent: nmap']",high
2026-01-03 20:17:01.748914,192.168.25.12,/files/../../etc/passwd,GET,400,masscan/1.0,8069,2025-12-28T14:01:24.876316,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 400', 'Suspicious user agent: masscan']",medium
2026-01-03 20:22:01.748914,192.168.132.25,/ping?host=127.0.0.1|ls,POST,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,16603,2025-12-28T14:01:24.878696,True,"[""Command Injection: '|' detected in path"", 'Error status code: 404']",high
2026-01-03 20:24:01.748914,192.168.29.64,/api/exec?cmd=whoami,DELETE,400,nmap scripting engine,30626,2025-12-28T14:01:24.879642,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 400', 'Suspicious user agent: nmap']",high
2026-01-03 20:30:01.748914,192.168.212.253,/profile,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,3852,2025-12-28T14:01:24.884153,True,['Error status code: 400'],low
2026-01-03 20:31:01.748914,192.168.93.72,/api/products,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,21484,2025-12-28T14:01:24.884720,True,['Error status code: 400'],low
2026-01-03 20:32:01.748914,192.168.72.49,/.env,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,489,2025-12-28T14:01:24.885261,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 400']",medium
2026-01-03 20:40:01.748914,192.168.211.200,/api/users?id=1' OR '1'='1,GET,400,masscan/1.0,43949,2025-12-28T14:01:24.889081,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 400', 'Suspicious user agent: masscan']",high
2026-01-03 20:42:01.748914,192.168.73.18,/files/../../../etc/shadow,GET,404,nmap scripting engine,26123,2025-12-28T14:01:24.890021,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 404', 'Suspicious user agent: nmap']",medium
2026-01-03 20:50:01.748914,192.168.84.140,/api/users?id=1' OR '1'='1,POST,403,masscan/1.0,46683,2025-12-28T14:01:24.893773,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403', 'Suspicious user agent: masscan']",high
2026-01-03 20:57:01.748914,192.168.223.141,/home,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,21360,2025-12-28T14:01:24.897094,True,['Error status code: 400'],low
2026-01-03 21:02:01.748914,192.168.51.140,/search?q=<script>alert('XSS')</script>,GET,400,nmap scripting engine,43517,2025-12-28T14:01:24.901186,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 400', 'Suspicious user agent: nmap']",high
2026-01-03 21:09:01.748914,192.168.230.42,/api/products,DELETE,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,46654,2025-12-28T14:01:24.904929,True,['Unusual HTTP method: DELETE'],low
2026-01-03 21:12:01.748914,192.168.96.16,/backup/database.sql,GET,400,nikto/2.1.6,10132,2025-12-28T14:01:24.906518,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 400', 'Suspicious user agent: nikto']",medium
2026-01-03 21:13:01.748914,192.168.103.152,/files/../../etc/passwd,POST,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,19168,2025-12-28T14:01:24.907035,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 400']",medium
2026-01-03 21:14:01.748914,192.168.35.148,/upload/shell.php,POST,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,44908,2025-12-28T14:01:24.907596,True,['Error status code: 404'],low
2026-01-03 21:15:01.748914,192.168.159.40,/home,DELETE,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,44706,2025-12-28T14:01:24.908130,True,['Unusual HTTP method: DELETE'],low
2026-01-03 21:24:01.748914,192.168.80.95,/config.php,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,27031,2025-12-28T14:01:24.912999,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 400']",medium
2026-01-03 21:27:01.748914,192.168.127.7,/api/users'; DROP TABLE users;--,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,18859,2025-12-28T14:01:24.917650,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 403']",high
2026-01-03 21:29:01.748914,192.168.33.23,/about,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,16028,2025-12-28T14:01:24.919230,True,['Unusual HTTP method: PUT'],low
2026-01-03 21:30:01.748914,192.168.78.117,/about,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,14690,2025-12-28T14:01:24.919925,True,['Error status code: 400'],low
2026-01-03 21:38:01.748914,192.168.49.65,/backup/database.sql,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,22730,2025-12-28T14:01:24.924506,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 400']",medium
2026-01-03 21:39:01.748914,192.168.141.236,/api/users,POST,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,31823,2025-12-28T14:01:24.924993,True,['Error status code: 400'],low
2026-01-03 21:41:01.748914,192.168.8.41,/api/exec?cmd=whoami,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,23392,2025-12-28T14:01:24.925969,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 404']",high
2026-01-03 21:42:01.748914,192.168.101.225,/search?q=products,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,24123,2025-12-28T14:01:24.926481,True,['Unusual HTTP method: PUT'],low
2026-01-03 21:47:01.748914,192.168.113.63,/api/users,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,46872,2025-12-28T14:01:24.928884,True,['Unusual HTTP method: PUT'],low
2026-01-03 21:52:01.748914,192.168.174.150,/api/exec?cmd=whoami,GET,403,sqlmap/1.0,16620,2025-12-28T14:01:24.931760,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 403', 'Suspicious user agent: sqlmap']",high
2026-01-03 21:57:01.748914,192.168.12.213,/search?q=<img src=x onerror=alert(1)>,PUT,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,6407,2025-12-28T14:01:24.935464,True,"[""Xss: 'onerror=' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 403']",medium
2026-01-03 22:01:01.748914,192.168.242.92,/search?q=<img src=x onerror=alert(1)>,GET,403,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,49954,2025-12-28T14:01:24.937606,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 403']",medium
2026-01-03 22:09:01.748914,192.168.153.139,/ping?host=127.0.0.1|ls,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,29992,2025-12-28T14:01:24.941931,True,"[""Command Injection: '|' detected in path"", 'Error status code: 403']",high
2026-01-03 22:13:01.748914,192.168.248.94,/backup/database.sql,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,29083,2025-12-28T14:01:24.945330,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 403']",medium
2026-01-03 22:14:01.748914,192.168.245.151,/admin/config,GET,404,nikto/2.1.6,45957,2025-12-28T14:01:24.946351,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 404', 'Suspicious user agent: nikto']",medium
2026-01-03 22:15:01.748914,192.168.7.1,/.env,GET,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,35419,2025-12-28T14:01:24.947505,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 500']",medium
2026-01-03 22:16:01.748914,192.168.18.211,/upload/shell.php,POST,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,5283,2025-12-28T14:01:24.949384,True,['Error status code: 404'],low
2026-01-03 22:20:01.748914,192.168.55.200,/about,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,23274,2025-12-28T14:01:24.953515,True,['Unusual HTTP method: DELETE'],low
2026-01-03 22:21:01.748914,192.168.35.100,/api/users?id=1' UNION SELECT * FROM users--,DELETE,403,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,31310,2025-12-28T14:01:24.954402,True,"[""Sql Injection: ''' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 403']",high
2026-01-03 22:27:01.748914,192.168.201.95,/settings,PUT,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,8310,2025-12-28T14:01:24.958691,True,['Unusual HTTP method: PUT'],low
2026-01-03 22:34:01.748914,192.168.201.63,/files/../../etc/passwd,PUT,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,33788,2025-12-28T14:01:24.964279,True,"[""Path Traversal: '../' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 400']",medium
2026-01-03 22:39:01.748914,192.168.159.21,/api/users?id=1' UNION SELECT * FROM users--,PUT,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,24124,2025-12-28T14:01:24.970126,True,"[""Sql Injection: ''' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 403']",high
2026-01-03 22:41:01.748914,192.168.139.195,/backup/database.sql,GET,500,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,11187,2025-12-28T14:01:24.971829,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 500']",medium
2026-01-03 22:44:01.748914,192.168.220.225,/api/users'; DROP TABLE users;--,POST,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,20326,2025-12-28T14:01:24.974478,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 403']",high
2026-01-03 22:45:01.748914,192.168.107.123,/api/users,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,34849,2025-12-28T14:01:24.975523,True,['Error status code: 400'],low
2026-01-03 22:46:01.748914,192.168.180.53,/api/users?id=1' UNION SELECT * FROM users--,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,16727,2025-12-28T14:01:24.976626,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 400']",high
2026-01-03 22:47:01.748914,192.168.133.25,/api/orders,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,47337,2025-12-28T14:01:24.979255,True,['Error status code: 400'],low
2026-01-03 22:52:01.748914,192.168.130.2,/admin/config,POST,404,nmap scripting engine,19971,2025-12-28T14:01:24.988265,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 404', 'Suspicious user agent: nmap']",medium
2026-01-03 22:54:01.748914,192.168.116.237,/contact,DELETE,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,22734,2025-12-28T14:01:24.990902,True,"['Unusual HTTP method: DELETE', 'Error status code: 400']",medium
2026-01-03 22:56:01.748914,192.168.215.74,/api/exec?cmd=whoami,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,2503,2025-12-28T14:01:24.993525,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 404']",high
